name,yr,pos,g,att,comp,pct.,yards,yards/att,td,int,rating,att/g,yards/g,team_name
Davis Beville,SR,QB,1,6,4,66.7,33,5.5,1,0,167.87,6.0,33.0,south_carolina
Byrum Brown,JR,QB,5,132,78,59.1,836,6.3,2,0,117.29,26.4,167.2,south_florida
Bryce Archie,JR,QB,4,26,13,50.0,98,3.8,1,2,78.97,6.5,24.5,south_florida
Sean Atkins,SR,WR,5,2,1,50.0,12,6.0,1,0,265.40,0.4,2.4,south_florida
Tate Rodemaker,JR,QB,5,92,59,64.1,580,6.3,4,4,122.73,18.4,116.0,southern_mississippi
Ethan Crawford,SO,QB,3,14,7,50.0,242,17.3,0,1,180.91,4.7,80.7,southern_mississippi
John White,FR,QB,2,23,12,52.2,211,9.2,0,2,111.84,11.5,105.5,southern_mississippi
Ashton Daniels,JR,QB,4,115,68,59.1,633,5.5,5,6,109.28,28.8,158.3,stanford
Justin Lamson,JR,QB,5,33,18,54.5,159,4.8,2,1,108.96,6.6,31.8,stanford
Elijah Brown,FR,QB,1,7,7,100.0,97,13.9,1,0,263.54,7.0,97.0,stanford
Micah Ford,FR,RB,5,1,1,100.0,19,19.0,1,0,589.60,0.2,3.8,stanford
Kyle McCord,SR,QB,5,240,154,64.2,1814,7.6,17,6,146.03,48.0,362.8,syracuse
Michael Johnson Jr.,SR,QB,1,3,2,66.7,31,10.3,0,0,153.47,3.0,31.0,syracuse
Josh Hoover,SO,QB,6,236,162,68.6,2007,8.5,16,6,157.36,39.3,334.5,tcu
Ken Seals,JR,QB,3,7,6,85.7,35,5.0,1,0,174.85,2.3,11.7,tcu
Savion Williams,SR,WR,6,1,1,100.0,15,15.0,0,0,226.00,0.2,2.5,tcu
Evan Simon,JR,QB,3,82,53,64.6,680,8.3,9,2,165.63,27.3,226.7,temple
Forrest Brock,JR,QB,3,102,60,58.8,541,5.3,1,5,96.80,34.0,180.3,temple
Nico Iamaleava,FR,QB,5,117,78,66.7,1050,9.0,7,2,158.37,23.4,210.0,tennessee
Gaston Moore,SR,QB,3,16,11,68.8,163,10.2,2,1,183.08,5.3,54.3,tennessee
Jake Merklinger,FR,QB,2,9,6,66.7,48,5.3,0,0,111.47,4.5,24.0,tennessee
Arch Manning,FR,QB,4,78,55,70.5,901,11.6,9,2,200.49,19.5,225.3,texas
Quinn Ewers,JR,QB,3,79,58,73.4,691,8.7,8,2,175.25,26.3,230.3,texas
Trey Owens,FR,QB,2,4,2,50.0,19,4.8,0,0,89.90,2.0,9.5,texas
Marcel Reed,FR,QB,5,79,43,54.4,585,7.4,6,0,141.69,15.8,117.0,texas_a&m
Conner Weigman,SO,QB,3,66,41,62.1,501,7.6,2,2,129.82,22.0,167.0,texas_a&m
Jordan McCloud,SR,QB,5,169,117,69.2,1393,8.2,15,5,161.84,33.8,278.6,texas_state
RJ Martinez,JR,QB,2,10,7,70.0,35,3.5,0,0,99.40,5.0,17.5,texas_state
Behren Morton,JR,QB,6,221,139,62.9,1640,7.4,14,2,144.34,36.8,273.3,texas_tech
Will Hammond,FR,QB,1,7,5,71.4,70,10.0,0,0,155.43,7.0,70.0,texas_tech
Coy Eakin,SO,WR,6,1,1,100.0,20,20.0,1,0,598.00,0.2,3.3,texas_tech
Cameran Brown,SO,QB,6,9,4,44.4,11,1.2,0,1,32.48,1.5,1.8,texas_tech
Tucker Gleason,JR,QB,5,146,92,63.0,1180,8.1,13,4,154.80,29.2,236.0,toledo
John Alan Richter,SO,QB,1,6,6,100.0,77,12.8,1,0,262.80,6.0,77.0,toledo
Goose Crowder,JR,QB,4,62,43,69.4,542,8.7,5,0,169.40,15.5,135.5,troy
Tucker Kilcrease,SO,QB,5,45,26,57.8,383,8.5,3,0,151.27,9.0,76.6,troy
Matthew Caldwell,JR,QB,4,44,27,61.4,288,6.5,1,1,119.29,11.0,72.0,troy
Darian Mensah,FR,QB,6,127,84,66.1,1256,9.9,10,2,172.05,21.2,209.3,tulane
Ty Thompson,JR,QB,6,9,6,66.7,74,8.2,2,0,209.06,1.5,12.3,tulane
Kai Horton,JR,QB,1,1,1,100.0,9,9.0,0,0,175.60,1.0,9.0,tulane
Kirk Francis,FR,QB,6,176,106,60.2,1064,6.0,6,4,117.71,29.3,177.3,tulsa
Cooper Legas,SR,QB,5,13,8,61.5,95,7.3,1,0,148.31,2.6,19.0,tulsa
Stephen Kittleman,JR,QB,6,2,2,100.0,53,26.5,0,0,322.60,0.3,8.8,tulsa
Cardell Williams,SO,QB,5,11,5,45.5,37,3.4,0,0,73.72,2.2,7.4,tulsa
Tim Carpenter,FR,QB,1,4,2,50.0,8,2.0,1,0,149.30,4.0,8.0,tulsa
Jacob Zeno,SR,QB,4,118,82,69.5,819,6.9,6,5,136.10,29.5,204.8,uab
Jalen Kitna,JR,QB,1,41,20,48.8,239,5.8,1,3,91.16,41.0,239.0,uab
Landry Lyddy,SO,QB,1,1,0,0.0,0,0.0,0,0,0.00,1.0,0.0,uab
Nate Rogers,FR,RB,1,1,1,100.0,-9,-9.0,0,0,24.40,1.0,-9.0,uab
KJ Jefferson,SR,QB,5,108,64,59.3,1012,9.4,7,4,151.95,21.6,202.4,ucf
Jacurri Brown,SO,QB,2,9,5,55.6,22,2.4,0,0,76.09,4.5,11.0,ucf
Dylan Rizk,FR,QB,1,1,1,100.0,0,0.0,0,0,100.00,1.0,0.0,ucf
Ethan Garbers,SR,QB,4,117,67,57.3,808,6.9,3,6,113.48,29.3,202.0,ucla
Justyn Martin,SO,QB,3,35,24,68.6,179,5.1,1,0,120.96,11.7,59.7,ucla
Hajj-Malik Williams,SR,QB,4,41,34,82.9,409,10.0,6,1,210.14,10.3,102.3,unlv
Matthew Sluka,SR,QB,3,48,21,43.8,318,6.6,6,1,136.48,16.0,106.0,unlv
Cameron Friel,SR,QB,2,2,2,100.0,46,23.0,0,0,293.20,1.0,23.0,unlv
DeAngelo Irvin Jr.,SO,WR,4,1,1,100.0,42,42.0,0,0,452.80,0.3,10.5,unlv
Miller Moss,JR,QB,5,200,129,64.5,1398,7.0,9,4,134.07,40.0,279.6,usc
Jayden Maiava,SO,QB,2,11,8,72.7,66,6.0,0,0,123.13,5.5,33.0,usc
Kyron Hudson,JR,WR,5,1,0,0.0,0,0.0,0,0,0.00,0.2,0.0,usc
Isaac Wilson,FR,QB,5,122,68,55.7,830,6.8,6,7,117.64,24.4,166.0,utah
Cameron Rising,SR,QB,2,29,18,62.1,346,11.9,7,0,241.95,14.5,173.0,utah
Spencer Petras,SR,QB,3,100,63,63.0,810,8.1,6,3,144.84,33.3,270.0,utah_state
Bryson Barnes,JR,QB,3,79,45,57.0,524,6.6,4,4,119.26,26.3,174.7,utah_state
Jacob Conover,JR,QB,1,4,2,50.0,22,5.5,0,0,96.20,4.0,22.0,utah_state
Skyler Locklear,SO,QB,5,121,77,63.6,792,6.5,3,4,120.19,24.2,158.4,utep
Cade McConnell,JR,QB,6,71,40,56.3,540,7.6,4,3,130.37,11.8,90.0,utep
Shay Smith,FR,QB,3,2,2,100.0,14,7.0,0,0,158.80,0.7,4.7,utep
Jaden Smith,SR,WR,4,1,1,100.0,4,4.0,1,0,463.60,0.3,1.0,utep
Trey Goodman,SR,WR,6,1,0,0.0,0,0.0,0,1,-200.00,0.2,0.0,utep
Owen McCown,SO,QB,5,164,101,61.6,1054,6.4,7,2,127.22,32.8,210.8,utsa
Eddie Lee Marburger,JR,QB,4,37,20,54.1,223,6.0,2,3,106.30,9.3,55.8,utsa
Diego Pavia,SR,QB,5,105,70,66.7,973,9.3,8,0,169.65,21.0,194.6,vanderbilt
Eli Stowers,SR,TE,5,1,1,100.0,17,17.0,1,0,572.80,0.2,3.4,vanderbilt
Nate Johnson,JR,QB,4,1,0,0.0,0,0.0,0,0,0.00,0.3,0.0,vanderbilt
Anthony Colandrea,SO,QB,5,149,99,66.4,1211,8.1,8,4,147.07,29.8,242.2,virginia
Malachi Fields,SR,WR,5,1,1,100.0,29,29.0,0,0,343.60,0.2,5.8,virginia
Tony Muskett,SR,QB,3,6,3,50.0,20,3.3,0,1,44.67,2.0,6.7,virginia
Kyron Drones,JR,QB,6,159,97,61.0,1155,7.3,8,4,133.60,26.5,192.5,virginia_tech
Collin Schlee,SR,QB,4,1,0,0.0,0,0.0,0,0,0.00,0.3,0.0,virginia_tech
Peter Moore,SR,P,6,1,1,100.0,-1,-1.0,0,0,91.60,0.2,-0.2,virginia_tech
Hank Bachmeier,SR,QB,5,176,112,63.6,1313,7.5,7,2,137.15,35.2,262.6,wake_forest
Michael Kern,SR,QB,2,11,7,63.6,83,7.5,0,1,108.84,5.5,41.5,wake_forest
Taylor Morin,SR,WR,5,1,0,0.0,0,0.0,0,0,0.00,0.2,0.0,wake_forest
Will Rogers,SR,QB,6,178,131,73.6,1625,9.1,12,1,171.41,29.7,270.8,washington
Demond Williams Jr.,FR,QB,6,17,14,82.4,171,10.1,1,0,186.26,2.8,28.5,washington
John Mateer,SO,QB,5,153,89,58.2,1429,9.3,13,5,158.13,30.6,285.8,washington_state
Zevi Eckhaus,SR,QB,2,7,6,85.7,61,8.7,1,0,206.05,3.5,30.5,washington_state
Garrett Greene,SR,QB,5,126,72,57.1,1061,8.4,7,4,139.86,25.2,212.2,west_virginia
Nicco Marchiol,SO,QB,4,5,4,80.0,22,4.4,1,1,142.96,1.3,5.5,west_virginia
Caden Veltkamp,SO,QB,5,135,94,69.6,1147,8.5,11,5,160.48,27.0,229.4,western_kentucky
TJ Finley,JR,QB,3,75,48,64.0,490,6.5,1,2,117.95,25.0,163.3,western_kentucky
Dalvin Smith,SR,WR,6,2,1,50.0,36,18.0,1,0,366.20,0.3,6.0,western_kentucky
Hayden Wolff,SR,QB,5,109,76,69.7,907,8.3,7,2,157.15,21.8,181.4,western_michigan
Broc Lowry,FR,QB,3,2,0,0.0,0,0.0,0,0,0.00,0.7,0.0,western_michigan
Anthony Sambucci,SR,WR,5,1,0,0.0,0,0.0,0,0,0.00,0.2,0.0,western_michigan
Braedyn Locke,SO,QB,4,83,46,55.4,664,8.0,5,3,135.27,20.8,166.0,wisconsin
Tyler Van Dyke,SR,QB,3,68,43,63.2,422,6.2,1,0,120.22,22.7,140.7,wisconsin
Mabrey Mettauer,FR,QB,1,1,1,100.0,2,2.0,0,0,116.80,1.0,2.0,wisconsin
Evan Svoboda,JR,QB,5,114,56,49.1,628,5.5,2,3,95.93,22.8,125.6,wyoming
Kaden Anderson,FR,QB,4,12,9,75.0,79,6.6,1,0,157.80,3.0,19.8,wyoming
