team_name,number,name,position,year,height,weight,hometown,last_schools,team_page_url
florida_state,55,Qae’shon Sapp,OL,FR,6-4,325,"Leesburg, GA",Lee County,https://cfbstats.com/2023/team/234/index.html
florida_state,56,KJ Sampson,DL,FR,6-3,304,"New Bern, NC",New Bern,https://cfbstats.com/2023/team/234/index.html
florida_state,79,Lucas Simmons,OL,FR,6-8,313,"Stockholm, Sweden",Clearwater Academy International (Fla.),https://cfbstats.com/2023/team/234/index.html
florida_state,18,Tate Rodemaker,QB,JR,6-4,196,"Valdosta, GA",Valdosta,https://cfbstats.com/2023/team/234/index.html
florida_state,70,Casey Roddick,OL,SR,6-4,309,"Ojai, CA","Colorado, St. Bonaventure",https://cfbstats.com/2023/team/234/index.html
florida_state,49,James Rosenberry Jr.,LS,SR,6-0,230,"Delaware, OH","Maryland, Olentangy",https://cfbstats.com/2023/team/234/index.html
fresno_state,33,Elijah Gilliam,RB,JR,5-10,216,"Las Vegas, NV",Bishop Gorman HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,13,Jaceon Doss,WR,SO,6-0,167,"Compton, CA","Cerritos College, St. John Bosco HS",https://cfbstats.com/2023/team/96/index.html
fresno_state,11,Jayden Davis,DB,FR,6-1,185,"Fresno, CA",Bullard HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,4,Emoryie Edwards,WR,SR,5-11,180,"Tulare, CA",Tulare Union HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,10,Logan Fife,QB,JR,6-0,205,"Tracy, CA",Tracy HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,72,Edward Fonua,OL,SO,6-3,308,"Orange, CA","Cerritos College, Orange HS",https://cfbstats.com/2023/team/96/index.html
fresno_state,19,Josiah Freeman,WR,SO,6-3,193,"Soledad, CA","Hartnell JC, Soledad HS",https://cfbstats.com/2023/team/96/index.html
fresno_state,71,Rolan Fullwood,OL,SO,6-6,304,"Long Beach, CA",Lawndale HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,94,Julius Gandy,DL,SO,6-2,288,"Watsonville, CA",Pacheco HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,5,Jaelen Gill,WR,SR,6-0,185,"Westerville, OH","Boston College, Ohio State, Westerville South HS",https://cfbstats.com/2023/team/96/index.html
fresno_state,24,Chrishawn Gordon,DB,JR,5-11,186,"Oceanside, CA","Butte College, Dixie State, Valley Center HS",https://cfbstats.com/2023/team/96/index.html
fresno_state,97,Jahzon Jacks,DL,FR,6-4,260,"East Palo Alto, CA",St. Mary's HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,6,Tim Grear Jr.,WR,SO,6-0,176,"New Orleans, LA","Ventura College, John Ehert HS",https://cfbstats.com/2023/team/96/index.html
fresno_state,32,Charles Greer Jr,RB,FR,5-10,177,"Pittsburg, CA",De La Salle HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,24,Justin Guin,RB,FR,5-10,189,"Novato, CA",San Marin HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,3,Al'zillion Hamilton,DB,SO,5-11,183,"Hayward, CA",Hayward HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,89,Mordecai Hines,DL,FR,6-5,265,"Palmdale, CA",Highland HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,23,Jacob Holmes,DL,SO,6-3,297,"Phoenix, AZ",Chandler HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,13,Justin Houston,NKL,SR,6-3,185,"Gardena, CA",Junipero Serra HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,17,Johnny Hudson Jr.,DL,SR,6-3,309,"Atlanta, GA","Contra Costa College, Jones College, Washington HS",https://cfbstats.com/2023/team/96/index.html
fresno_state,73,Jacob Isaia,OL,SR,6-3,306,"Las Vegas, NV","Michigan State, Bishop Gorman HS",https://cfbstats.com/2023/team/96/index.html
fresno_state,16,Jack Jacobs,QB,FR,6-6,213,"Santa Clarita, CA",Saint Francis HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,31,Phoenix Jackson,LB,SO,6-0,219,"Modesto, CA",Central Catholic HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,0,Mac Dalena,WR,SR,5-11,174,"Fresno, CA",San Joaquin Memorial HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,34,Frankco Gratton Jr.,DL,SO,6-3,224,"Seattle, WA",Rainier Beach HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,26,Joe Dalena,WR,FR,5-10,152,"Fresno, CA",San Joaquin Memorial HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,16,Ah'Marion Ashley,DB,FR,5-10,157,"Jacksonville, FL",Edison HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,79,James Cranford,OL,FR,6-2,260,"Kingsburg, CA",Kingsburg HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,10,Kosi Agina,DB,SR,6-0,200,"Fresno, CA",Sanger HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,88,Richie Anderson,TE,FR,6-4,237,"Tualatin, OR",Tualatin HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,29,Johnathan Arceneaux,RB,SO,5-10,186,"Los Angeles, CA",Lawndale HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,2,Carlton Johnson,DB,SR,6-0,165,"Moreno Valley, CA","Riverside CC, Southern Utah, Rancho Verde HS",https://cfbstats.com/2023/team/96/index.html
fresno_state,6,Levelle Bailey,LB,SR,6-2,225,"Sacramento, CA",Luther Burbank HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,11,Mikel Barkley,WR,SR,5-11,170,"Tallahassee, FL","Toledo, TCU, Great Oak HS",https://cfbstats.com/2023/team/96/index.html
fresno_state,98,Kavika Baumgartner,DL,JR,6-2,283,"Concord, CA","College of San Mateo, Clayton Valley HS",https://cfbstats.com/2023/team/96/index.html
fresno_state,17,Kamron Beachem,TE,SO,6-4,235,"Oceanside, CA",Oceanside HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,70,Matai Bell,OL,FR,6-3,305,"Antioch, CA",Campolindo HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,30,Tanner Blount,LB,SR,6-0,222,"Clovis, CA",Buchanan HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,86,Jake Boust,TE,SR,6-4,238,"Sanger, CA","Fresno City, Sanger HS",https://cfbstats.com/2023/team/96/index.html
fresno_state,27,Camryn Bracha,DB,JR,6-0,186,"Clovis, CA","Fresno City College, Buchanan HS",https://cfbstats.com/2023/team/96/index.html
fresno_state,19,Zeke Branham,LB,SO,6-1,231,"Mesa, AZ",Skyline HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,5,Devo Bridges,DL,SR,6-2,253,"Rialto, CA",Carter HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,28,Jomarion Briggs,DB,FR,6-1,174,"Stockton, CA",Lincoln HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,3,Erik Brooks,WR,SR,5-7,171,"Corona, CA",Roosevelt HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,81,Jordan Brown,WR,JR,5-9,173,"Bellflower, CA",Mayfair HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,80,Tyler Carr,TE,SO,6-2,225,"Bakersfield, CA","Bakersfield College, Bakersfield Christian",https://cfbstats.com/2023/team/96/index.html
fresno_state,29,Jaden Carrillo,DB,FR,6-0,169,"Clovis, CA",Clovis HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,52,Isiah Chala Jr.,DL,FR,6-5,265,"San Francisco, CA",Archbishop Riordan HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,0,Charlotin Charles,NKL,SO,6-0,194,"Las Vegas, NV",Bishop Gorman HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,99,Ezra Christensen,DL,JR,6-2,265,"San Diego, CA","San Diego Mesa College, Poway HS",https://cfbstats.com/2023/team/96/index.html
fresno_state,32,Dean Clark,DB,SR,6-1,207,"Massillon, OH","Kent State, Massillon Washington HS",https://cfbstats.com/2023/team/96/index.html
fresno_state,15,Artis Cole,WR,JR,6-0,190,"Benton, LA","Glendale City College, Benton HS",https://cfbstats.com/2023/team/96/index.html
fresno_state,22,Steven Comstock,DB,SR,6-1,205,"Glendora, CA",Northview HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,56,Nick D'Ambra,LS,SR,6-0,225,"Glen Ellyn, IL","Western Illinois, Glenbard South HS",https://cfbstats.com/2023/team/96/index.html
fresno_state,18,Isaiah Johnson,DE,SR,6-2,236,"Modesto, CA",Downey HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,54,Sione Noa,DL,SO,6-3,242,"Sacramento, CA",Grant Union HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,25,Justin Johnson,DB,FR,6-1,201,"Los Angeles, CA",Inglewood HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,69,Jacob Spomer,OL,JR,6-3,284,"Brentwood, CA","Diablo Valley Junior College, Liberty HS",https://cfbstats.com/2023/team/96/index.html
fresno_state,58,Marcus Simien,OL,FR,6-4,320,"Patterson, CA",Patterson HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,22,Malik Sherrod,RB,JR,5-8,173,"Oxnard, CA",Pacifica HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,1,Raymond Scott,LB,SR,6-1,242,"Los Angeles, CA","USC, Narbonne HS",https://cfbstats.com/2023/team/96/index.html
fresno_state,53,Steven Scheidt,LB,SR,6-1,228,"Clovis, CA","Eastern Michigan, Fresno City, Buchanan HS",https://cfbstats.com/2023/team/96/index.html
fresno_state,47,Seth Scheidt,LB,FR,6-1,217,"Merced, CA",Merced HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,50,Tyrone Sampson Jr.,OL,SR,6-3,289,"Detroit, MI",East English Village Prep,https://cfbstats.com/2023/team/96/index.html
fresno_state,34,Caden Rodgers,LB,FR,6-0,225,"Clovis, CA",Buchanan HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,95,Jason Roberts II,DL,FR,6-1,280,"Bloomington, CA",Inglewood HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,20,Devon Rivers,RB,FR,5-6,174,"Brentwood, CA",Heritage HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,50,Charles Remlinger,DL,SR,6-3,241,"Vancouver, WA",Mountain View HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,8,Antoine Sullivan,WR,JR,6-1,172,"Hemet, CA","San Diego Mesa College, San Jacinto HS",https://cfbstats.com/2023/team/96/index.html
fresno_state,43,Augustus Remlinger,NKL,FR,5-11,198,"Vancouver, WA",Buchanan HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,64,Hayden Pulis,OL,JR,6-5,285,"Hanford, CA","Fresno City College, Hanford HS",https://cfbstats.com/2023/team/96/index.html
fresno_state,74,Julian Polendo,OL,JR,6-6,316,"Palm Springs, CA",Palm Springs HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,51,Mose Vavao,OL,SR,6-3,313,"Newark, CA",St. Francis HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,78,Osmar Velez,OL,SR,6-1,307,"Lost Hills, CA",Wasco HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,41,Nick Verdugo,P,FR,5-10,160,"Rocklin, CA","Old Dominion, Del Oro",https://cfbstats.com/2023/team/96/index.html
fresno_state,27,Ryan Warkentin,RB,FR,5-8,186,"Reedley, CA",Reedley HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,84,Tre Watson,TE,JR,6-5,245,"Rio Rancho, NM",Cleveland HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,8,Jalen Williams,NKL,SO,5-11,187,"Lancaster, CA",Paraclete HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,37,Ryan Wilson,DB,JR,6-0,195,"Rancho Palos Verdes, CA","Long Beach CC, Palos Verdes HS",https://cfbstats.com/2023/team/96/index.html
fresno_state,76,Kingsley Ugwu,OL,SR,6-5,295,"Tucson, AZ","Kansas State, Hutchinson CC, Sahuaro HS",https://cfbstats.com/2023/team/96/index.html
fresno_state,85,Nathan Acevedo,WR,FR,5-10,168,"San Diego, CA",Lincoln HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,31,Brandon Ramirez,RB,FR,6-0,202,"Hanford, CA",San Joaquin Memorial HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,87,Jake Tarwater,TE,SO,6-3,242,"South Lake Tahoe, CA","College of the Sequoias, South Tahoe HS",https://cfbstats.com/2023/team/96/index.html
fresno_state,63,Daniel Taumalolo,OL,SR,6-3,298,"Belmont, CA","College of San Mateo, Carlmont HS",https://cfbstats.com/2023/team/96/index.html
fresno_state,26,Tim Thomas,LB,FR,6-1,221,"Tracy, CA",Lincoln HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,1,Mikey Keene,QB,SO,5-11,198,"Chandler, AZ","UCF, Chandler HS",https://cfbstats.com/2023/team/96/index.html
fresno_state,39,Jordan Kennedy,K,SO,6-0,192,"Novato, CA","Mississippi State, De La Salle HS",https://cfbstats.com/2023/team/96/index.html
fresno_state,45,Carson King,P,SR,6-0,211,"Livermore, CA",Foothill HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,9,Malachi Langley,LB,SR,6-1,239,"Los Angeles, CA",Pasadena HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,92,Gavriel Lightfoot,DL,SO,6-3,299,"Moreno Valley, CA",Centennial HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,89,Brock Lium,TE,FR,6-5,206,"Highland, CA",Citrus Valley HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,20,Cam Lockridge,DB,SR,6-0,179,"Tampa, FL","Hawai'i, Reedley College, Robinson HS",https://cfbstats.com/2023/team/96/index.html
fresno_state,46,Dylan Lynch,K,SO,5-10,171,"Bakersfield, CA",Liberty HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,55,Nate Maier,OL,FR,6-5,300,"Running Springs, CA",Rim of the World HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,7,Jayden Mandal,QB,FR,6-0,207,"Clovis, CA",Buchanan HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,54,Campbell McHarg,OL,SO,6-3,290,"Thousand Oaks, CA","Oregon State, Bishop Alemany HS",https://cfbstats.com/2023/team/96/index.html
fresno_state,42,Tyler Mello,LB,SR,6-2,224,"Hanford, CA",Hanford HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,90,Dupre Mendoza,DL,SO,6-4,305,"El Monte, CA","Mt. San Antonio College, Arroyo HS",https://cfbstats.com/2023/team/96/index.html
fresno_state,4,RL Miller,NKL,FR,6-3,189,"San Francisco, CA",Sacred Heart,https://cfbstats.com/2023/team/96/index.html
fresno_state,48,Abraham Montano,K,JR,6-1,198,"Salinas, CA","Hartnell College, Alisal HS",https://cfbstats.com/2023/team/96/index.html
fresno_state,28,Damien Moore,RB,SR,5-10,213,"La Puente, CA","Cal, Bishop Amat HS",https://cfbstats.com/2023/team/96/index.html
fresno_state,18,Jalen Moss,WR,FR,6-1,168,"Menlo Park, CA",Menlo-Atherton HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,35,Kemari Munier-Bailey,DL,JR,6-3,230,"Birmingham, United Kingdom","Idaho, Juan Diego Catholic HS",https://cfbstats.com/2023/team/96/index.html
fresno_state,40,Michael Munoz,LS,JR,6-2,215,"Upland, CA",Upland HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,15,Julian Neal,DB,SO,6-2,198,"San Francisco, CA",Mission HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,75,Braylen Nelson,OL,JR,6-6,320,"Denver, CO",Vista Peak HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,44,Tuasivi Nomura,LB,SR,6-1,231,"Corona, CA","USC, Centennial HS",https://cfbstats.com/2023/team/96/index.html
fresno_state,7,Morice Norris Jr.,NKL,SR,5-11,198,"Fresno, CA","Orange Coast College, Sanger HS",https://cfbstats.com/2023/team/96/index.html
fresno_state,49,Landon Ogles,P,JR,6-3,250,"San Diego, CA","Palomar College, Rancho Bernardo HS",https://cfbstats.com/2023/team/96/index.html
fresno_state,77,Toreon Penright,OL,JR,6-3,288,"San Bernardino, CA",Cajon HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,82,Joshua Johnson,WR,FR,6-0,179,"Gardena, CA",Warren HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,33,Makei Thompson,DB,FR,5-8,160,"San Diego, CA",Mira Mesa HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,88,Merhauti Xepera,DL,FR,6-3,254,"Maricopa, AZ",Higley HS,https://cfbstats.com/2023/team/96/index.html
fresno_state,2,Joshua Wood,QB,FR,6-2,201,"Graham, WA",Graham-Kapowsin HS,https://cfbstats.com/2023/team/96/index.html
georgia,23,De’Nylon Morrissette,WR,SO,6-1,200,"Stone Mountain, GA",North Cobb,https://cfbstats.com/2023/team/257/index.html
georgia,50,William Mote,SN,SR,6-2,230,"Hoover, AL",Spain Park,https://cfbstats.com/2023/team/257/index.html
georgia,49,Jamier Moten,DB,FR,5-8,160,"Charlotte, NC",Ardrey Kell,https://cfbstats.com/2023/team/257/index.html
georgia,16,Jackson Muschamp,QB,JR,6-2,190,"Columbia, SC",Hammond School,https://cfbstats.com/2023/team/257/index.html
georgia,3,Andrew Paul,RB,FR,5-11,218,"Dallas, TX",Parish Episcopal School,https://cfbstats.com/2023/team/257/index.html
georgia,60,Henry Peagler,OL,FR,6-3,290,"Blackshear, GA",Pierce County,https://cfbstats.com/2023/team/257/index.html
georgia,27,Chris Peal,DB,FR,6-1,190,"Charlotte, NC",Providence Day School,https://cfbstats.com/2023/team/257/index.html
georgia,69,Tate Ratledge,OL,JR,6-6,310,"Rome, GA",Darlington School,https://cfbstats.com/2023/team/257/index.html
georgia,37,Izayah Reeves,WR,SO,5-11,175,"Long Island, NY","Charleston, Monocan",https://cfbstats.com/2023/team/257/index.html
georgia,9,Justyn Rhett,DB,FR,6-0,190,"Las Vegas, NV",Bishop Gorman,https://cfbstats.com/2023/team/257/index.html
georgia,22,Branson Robinson,RB,SO,5-10,220,"Canton, MS",Germantown,https://cfbstats.com/2023/team/257/index.html
georgia,0,Roderick Robinson II,RB,FR,6-0,240,"San Diego, CA",Lincoln,https://cfbstats.com/2023/team/257/index.html
georgia,1,Marcus Rosemy-Jacksaint,WR,SR,6-2,195,"Pompano Beach, FL",St. Thomas Aquinas,https://cfbstats.com/2023/team/257/index.html
georgia,41,Denton Shamburger,DE,FR,6-0,175,"Atlanta, GA",Westminster School,https://cfbstats.com/2023/team/257/index.html
georgia,85,Drew Sheehan,TE,SR,6-2,240,"Woodstock, GA","Kennesaw State, Woodstock",https://cfbstats.com/2023/team/257/index.html
georgia,56,Micah Morris,OL,SO,6-6,330,"Kingsland, GA",Camden County,https://cfbstats.com/2023/team/257/index.html
georgia,80,Brandon Moody,WR,JR,5-7,165,"Monroe, GA","Berry College, Monroe Area",https://cfbstats.com/2023/team/257/index.html
georgia,2,"Smael Mondon, Jr.",ILB,JR,6-3,225,"Dallas, GA",Paulding County,https://cfbstats.com/2023/team/257/index.html
georgia,65,Amarius Mims,OL,JR,6-7,340,"Cochran, GA",Bleckley County,https://cfbstats.com/2023/team/257/index.html
georgia,3,Kamari Lassiter,DB,JR,6-0,180,"Savannah, GA",American Christian Academy,https://cfbstats.com/2023/team/257/index.html
georgia,25,E.J. Lightsey,ILB,FR,6-2,223,"Fitzgerald, GA",Fitzgerald,https://cfbstats.com/2023/team/257/index.html
georgia,78,Chad Lindberg,OL,JR,6-6,325,"League City, TX",Clear Creek,https://cfbstats.com/2023/team/257/index.html
georgia,96,Zion Logue,DL,SR,6-5,310,"Lebanon, TN",Lebanon,https://cfbstats.com/2023/team/257/index.html
georgia,6,Dominic Lovett,WR,JR,5-10,179,"Belleville, IL","University of Missouri, East St. Louis",https://cfbstats.com/2023/team/257/index.html
georgia,7,Lawson Luckie,TE,FR,6-3,240,"Norcross, GA",Norcross,https://cfbstats.com/2023/team/257/index.html
georgia,47,Sam Shurtleff,OLB,JR,6-4,230,"Watkinsville, GA","Nebraska, Oconee County",https://cfbstats.com/2023/team/257/index.html
georgia,26,Samuel M'Pemba,OLB,FR,6-3,245,"Olivette, MO",IMG Academy,https://cfbstats.com/2023/team/257/index.html
georgia,9,Jackson Meeks,WR,JR,6-2,205,"Phenix City, AL",Central,https://cfbstats.com/2023/team/257/index.html
georgia,72,Jamal Meriweather,OL,FR,6-6,287,"Brunswick, GA",Brunswick H.S.,https://cfbstats.com/2023/team/257/index.html
georgia,87,Mekhi Mews,WR,SO,5-8,185,"Grayson, GA",Central Gwinnett,https://cfbstats.com/2023/team/257/index.html
georgia,52,Christen Miller,DL,FR,6-4,305,"Ellenwood, GA",Cedar Grove,https://cfbstats.com/2023/team/257/index.html
georgia,70,Joshua Miller,OL,FR,6-4,300,"Chesterfield, VA",Life Christian Academy,https://cfbstats.com/2023/team/257/index.html
georgia,2,Kendall Milton,RB,SR,6-1,220,"Fresno, CA",Buchanan,https://cfbstats.com/2023/team/257/index.html
georgia,84,Ladd McConkey,WR,JR,6-0,185,"Chatsworth, GA",North Murray,https://cfbstats.com/2023/team/257/index.html
georgia,28,Mack Simmons,WR,SR,5-10,175,"Athens, GA","Presbyterian College, Prince Avenue School",https://cfbstats.com/2023/team/257/index.html
georgia,11,Arian Smith,WR,JR,6-0,185,"Bradley, FL",Lakeland,https://cfbstats.com/2023/team/257/index.html
georgia,18,C.J. Smith,WR,FR,6-3,190,"Apopka, FL",Mount Dora,https://cfbstats.com/2023/team/257/index.html
georgia,12,Brock Vandagriff,QB,SO,6-3,210,"Bogart, GA",Prince Avenue Christian School,https://cfbstats.com/2023/team/257/index.html
georgia,46,George Vining,WR,SR,6-0,205,"Macon, GA",Tatnall Square Academy,https://cfbstats.com/2023/team/257/index.html
georgia,11,Jalon Walker,ILB,SO,6-2,245,"Salisbury, NC",Salisbury,https://cfbstats.com/2023/team/257/index.html
georgia,90,Tramel Walthour,DL,SR,6-3,270,"Hinesville, GA","Hutchinson Community College, Liberty County",https://cfbstats.com/2023/team/257/index.html
georgia,66,Jonathan Washburn,SN,SO,6-2,230,"Ringgold, GA",Heritage,https://cfbstats.com/2023/team/257/index.html
georgia,27,C.J. Washington,LB,FR,6-1,220,"Cedartown, GA",Cedartown,https://cfbstats.com/2023/team/257/index.html
georgia,63,Sedrick Van Pran,OL,JR,6-4,310,"New Orleans, LA",Warren Easton,https://cfbstats.com/2023/team/257/index.html
georgia,41,Len’Neth Whitehead,RB,JR,6-2,220,"Athens, GA","Tennessee, Athens Academy",https://cfbstats.com/2023/team/257/index.html
georgia,10,Tyler Williams,WR,FR,6-3,205,"Lakeland, FL",Lakeland,https://cfbstats.com/2023/team/257/index.html
georgia,55,Jared Wilson,OL,SO,6-3,310,"Winston-Salem, NC",West Forsyth HS,https://cfbstats.com/2023/team/257/index.html
georgia,5,Raylen Wilson,ILB,FR,6-1,225,"Tallahassee, FL",Lincoln,https://cfbstats.com/2023/team/257/index.html
georgia,35,"Damon Wilson, Jr.",OLB,FR,6-4,235,"Nokomis, FL",Venice,https://cfbstats.com/2023/team/257/index.html
georgia,91,Peyton Woodring,PK,FR,5-10,175,"Lafayette, LA",Ascension Episcopal,https://cfbstats.com/2023/team/257/index.html
georgia,99,Jared Zirkel,PK,JR,6-3,185,"Kerrville, TX",Tivy,https://cfbstats.com/2023/team/257/index.html
georgia,13,Mykel Williams,DL,SO,6-5,265,"Columbus, GA",Hardaway,https://cfbstats.com/2023/team/257/index.html
georgia,73,Xavier Truss,OL,SR,6-7,320,"West Warwick, RI",Bishop Hendricken,https://cfbstats.com/2023/team/257/index.html
georgia,92,Brett Thorson,P,SO,6-2,220,"Melbourne, Australia",ProKick Australia,https://cfbstats.com/2023/team/257/index.html
georgia,39,Miles Thornton,WR,FR,6-0,190,"Tyrone, GA",Sandy Creek,https://cfbstats.com/2023/team/257/index.html
georgia,36,Colby Smith,DB,JR,5-10,170,"Danielsville, GA","Presbyterian, Madison County",https://cfbstats.com/2023/team/257/index.html
georgia,19,Darris Smith,OLB,SO,6-5,240,"Baxley, GA",Appling County,https://cfbstats.com/2023/team/257/index.html
georgia,23,Tykee Smith,DB,SR,5-10,205,"Philadelphia, PA","West Virginia, Imhotep Institute Charter",https://cfbstats.com/2023/team/257/index.html
georgia,54,"Kelton Smith, Jr.",OL,FR,6-4,330,"Columbus, GA",Carver,https://cfbstats.com/2023/team/257/index.html
georgia,51,Will Snellings,SN,FR,6-2,220,"Fayetteville, GA",Whitewater,https://cfbstats.com/2023/team/257/index.html
georgia,18,Xavian Sorey Jr.,ILB,SO,6-3,220,"Campbellton, FL",IMG Academy,https://cfbstats.com/2023/team/257/index.html
georgia,83,Cole Speer,WR,SO,5-11,185,"Calhoun, GA",Calhoun,https://cfbstats.com/2023/team/257/index.html
georgia,88,Pearce Spurlin III,TE,FR,6-7,230,"Rosemary Beach, FL",South Walton,https://cfbstats.com/2023/team/257/index.html
georgia,78,Nazir Stackhouse,DL,SR,6-3,320,"Stone Mountain, GA",Columbia,https://cfbstats.com/2023/team/257/index.html
georgia,24,Malaki Starks,DB,SO,6-1,205,"Jefferson, GA",Jefferson,https://cfbstats.com/2023/team/257/index.html
georgia,14,Gunner Stockton,QB,FR,6-1,215,"Tiger, GA",Rabun County,https://cfbstats.com/2023/team/257/index.html
georgia,38,Patrick Taylor,DB,JR,6-0,175,"Johns Creek, GA",Johns Creek,https://cfbstats.com/2023/team/257/index.html
georgia,47,Will Taylor,WR,FR,6-3,190,"Milton, GA",Cambridge,https://cfbstats.com/2023/team/257/index.html
georgia,20,JaCorey Thomas,DB,SO,6-0,200,"Orlando, FL",Boone,https://cfbstats.com/2023/team/257/index.html
georgia,5,Rara Thomas,WR,JR,6-2,200,"Eufaula, AL","Mississippi State, Eufaula HS",https://cfbstats.com/2023/team/257/index.html
georgia,39,Collin Lark,DB,JR,6-0,198,"Dallas, TX",Dallas Jesuit,https://cfbstats.com/2023/team/257/index.html
georgia,81,David Lalaian,TE,FR,6-4,225,"Monroe, GA",Monroe Area,https://cfbstats.com/2023/team/257/index.html
georgia,16,C.J. Madden,DE,FR,6-4,230,"Ellenwood, GA",Cedar Grove,https://cfbstats.com/2023/team/257/index.html
georgia,36,Cameron Kawa,WR,JR,5-8,165,"Marietta, GA","Berry College, Hillgrove",https://cfbstats.com/2023/team/257/index.html
georgia,97,Warren Brinson,DL,SR,6-4,305,"Savannah, GA",IMG Academy,https://cfbstats.com/2023/team/257/index.html
georgia,31,Grant Briscoe,WR,FR,6-3,190,"Carrollton, GA",Carrollton,https://cfbstats.com/2023/team/257/index.html
georgia,44,Cade Brock,TE,JR,6-0,250,"Subligna, GA",Darlington,https://cfbstats.com/2023/team/257/index.html
georgia,68,Chris Brown,OL,JR,6-5,315,"Savannah, GA",Islands,https://cfbstats.com/2023/team/257/index.html
georgia,22,Javon Bullard,DB,JR,5-11,195,"Milledgeville, GA",Baldwin,https://cfbstats.com/2023/team/257/index.html
georgia,27,Sam Bush,QB,FR,5-11,185,"Athens, GA",Athens Academy,https://cfbstats.com/2023/team/257/index.html
georgia,43,Marek Briley,WR,FR,6-3,205,"Buford, GA",North Gwinnett,https://cfbstats.com/2023/team/257/index.html
georgia,32,Chaz Chambliss,OLB,JR,6-2,250,"Carrollton, GA",Carrollton,https://cfbstats.com/2023/team/257/index.html
georgia,42,Graham Collins,ILB,JR,6-2,215,"Atlanta, GA",Holy Innocents Episcopal School,https://cfbstats.com/2023/team/257/index.html
